"","geo","date","hits_Weather","State","Abrev","FIPS","year","month","hits_Forecast","hits_Temperature","hits_NOAA","hits_Dogs","hits_Headache"
"4939","US-NJ",2013-07-01,51,"New Jersey","NJ",34,"2013","07",40,69,34,75,78
"4940","US-NJ",2013-08-01,45,"New Jersey","NJ",34,"2013","08",40,47,37,78,74
"4941","US-NJ",2013-09-01,40,"New Jersey","NJ",34,"2013","09",29,52,27,74,70
"4942","US-NJ",2013-10-01,38,"New Jersey","NJ",34,"2013","10",27,54,20,71,65
"4943","US-NJ",2013-11-01,41,"New Jersey","NJ",34,"2013","11",24,81,21,67,59
"4944","US-NJ",2013-12-01,62,"New Jersey","NJ",34,"2013","12",52,78,51,68,69
"4945","US-NJ",2014-01-01,77,"New Jersey","NJ",34,"2014","01",65,100,47,72,60
"4946","US-NJ",2014-02-01,100,"New Jersey","NJ",34,"2014","02",100,66,81,68,78
"4947","US-NJ",2014-03-01,60,"New Jersey","NJ",34,"2014","03",51,72,43,68,81
"4948","US-NJ",2014-04-01,49,"New Jersey","NJ",34,"2014","04",36,68,18,69,72
"4949","US-NJ",2014-05-01,53,"New Jersey","NJ",34,"2014","05",45,60,24,95,70
"4950","US-NJ",2014-06-01,44,"New Jersey","NJ",34,"2014","06",37,60,21,93,65
"4951","US-NJ",2014-07-01,55,"New Jersey","NJ",34,"2014","07",38,60,41,79,76
"4952","US-NJ",2014-08-01,44,"New Jersey","NJ",34,"2014","08",36,46,36,78,63
"4953","US-NJ",2014-09-01,41,"New Jersey","NJ",34,"2014","09",32,57,28,69,75
"4954","US-NJ",2014-10-01,46,"New Jersey","NJ",34,"2014","10",29,68,28,77,77
"4955","US-NJ",2014-11-01,49,"New Jersey","NJ",34,"2014","11",34,93,28,73,72
"4956","US-NJ",2014-12-01,41,"New Jersey","NJ",34,"2014","12",27,81,18,71,74
"4957","US-NJ",2015-01-01,78,"New Jersey","NJ",34,"2015","01",54,86,58,74,80
"4958","US-NJ",2015-02-01,80,"New Jersey","NJ",34,"2015","02",56,92,59,68,70
"4959","US-NJ",2015-03-01,64,"New Jersey","NJ",34,"2015","03",45,83,36,70,71
"4960","US-NJ",2015-04-01,49,"New Jersey","NJ",34,"2015","04",33,73,23,76,64
"4961","US-NJ",2015-05-01,54,"New Jersey","NJ",34,"2015","05",35,70,28,76,66
"4962","US-NJ",2015-06-01,63,"New Jersey","NJ",34,"2015","06",43,58,28,81,76
"4963","US-NJ",2015-07-01,50,"New Jersey","NJ",34,"2015","07",37,56,26,90,84
"4964","US-NJ",2015-08-01,41,"New Jersey","NJ",34,"2015","08",29,55,27,82,96
"4965","US-NJ",2015-09-01,45,"New Jersey","NJ",34,"2015","09",30,66,28,71,88
"4966","US-NJ",2015-10-01,53,"New Jersey","NJ",34,"2015","10",36,89,33,72,83
"4967","US-NJ",2015-11-01,38,"New Jersey","NJ",34,"2015","11",25,92,13,73,81
"4968","US-NJ",2015-12-01,41,"New Jersey","NJ",34,"2015","12",30,83,13,79,76
"4969","US-NJ",2016-01-01,71,"New Jersey","NJ",34,"2016","01",78,93,44,81,84
"4970","US-NJ",2016-02-01,61,"New Jersey","NJ",34,"2016","02",52,90,27,75,81
"4971","US-NJ",2016-03-01,57,"New Jersey","NJ",34,"2016","03",34,80,20,75,81
"4972","US-NJ",2016-04-01,61,"New Jersey","NJ",34,"2016","04",35,80,18,77,84
"4973","US-NJ",2016-05-01,65,"New Jersey","NJ",34,"2016","05",47,86,18,83,83
"4974","US-NJ",2016-06-01,56,"New Jersey","NJ",34,"2016","06",44,71,22,89,84
"4975","US-NJ",2016-07-01,66,"New Jersey","NJ",34,"2016","07",44,64,27,88,73
"4976","US-NJ",2016-08-01,48,"New Jersey","NJ",34,"2016","08",33,71,23,100,93
"4977","US-NJ",2016-09-01,61,"New Jersey","NJ",34,"2016","09",33,66,46,87,86
"4978","US-NJ",2016-10-01,52,"New Jersey","NJ",34,"2016","10",35,79,40,78,73
"4979","US-NJ",2016-11-01,38,"New Jersey","NJ",34,"2016","11",28,87,15,84,88
"4980","US-NJ",2016-12-01,52,"New Jersey","NJ",34,"2016","12",34,87,19,92,84
"4981","US-NJ",2017-01-01,60,"New Jersey","NJ",34,"2017","01",37,94,23,92,100
"4982","US-NJ",2017-02-01,59,"New Jersey","NJ",34,"2017","02",32,82,21,82,80
"4983","US-NJ",2017-03-01,79,"New Jersey","NJ",34,"2017","03",45,81,41,83,94
"4984","US-NJ",2017-04-01,60,"New Jersey","NJ",34,"2017","04",31,76,14,89,81
"4985","US-NJ",2017-05-01,71,"New Jersey","NJ",34,"2017","05",43,72,23,87,77
"4986","US-NJ",2017-06-01,69,"New Jersey","NJ",34,"2017","06",42,75,21,89,90
"4987","US-NJ",2017-07-01,69,"New Jersey","NJ",34,"2017","07",37,70,24,98,99
"4988","US-NJ",2017-08-01,64,"New Jersey","NJ",34,"2017","08",35,60,26,95,98
"4989","US-NJ",2017-09-01,64,"New Jersey","NJ",34,"2017","09",33,68,78,82,86
"4990","US-NJ",2017-10-01,56,"New Jersey","NJ",34,"2017","10",29,74,17,81,93
"4991","US-NJ",2017-11-01,48,"New Jersey","NJ",34,"2017","11",23,96,14,87,94
"4992","US-NJ",2017-12-01,62,"New Jersey","NJ",34,"2017","12",34,95,25,87,98
"4993","US-NM",2005-01-01,23,"New Mexico","NM",35,"2005","01",27,42,54,44,100
"4994","US-NM",2005-02-01,24,"New Mexico","NM",35,"2005","02",55,57,0,71,53
"4995","US-NM",2005-03-01,39,"New Mexico","NM",35,"2005","03",24,13,0,47,0
"4996","US-NM",2005-04-01,26,"New Mexico","NM",35,"2005","04",13,42,28,43,0
"4997","US-NM",2005-05-01,26,"New Mexico","NM",35,"2005","05",24,62,50,15,46
"4998","US-NM",2005-06-01,23,"New Mexico","NM",35,"2005","06",0,26,26,48,0
"4999","US-NM",2005-07-01,17,"New Mexico","NM",35,"2005","07",12,99,74,54,0
"5000","US-NM",2005-08-01,25,"New Mexico","NM",35,"2005","08",43,22,44,97,0
"5001","US-NM",2005-09-01,24,"New Mexico","NM",35,"2005","09",10,51,80,51,0
"5002","US-NM",2005-10-01,37,"New Mexico","NM",35,"2005","10",46,29,57,42,0
"5003","US-NM",2005-11-01,30,"New Mexico","NM",35,"2005","11",10,50,0,50,36
"5004","US-NM",2005-12-01,31,"New Mexico","NM",35,"2005","12",9,50,19,74,0
"5005","US-NM",2006-01-01,23,"New Mexico","NM",35,"2006","01",41,94,0,42,0
"5006","US-NM",2006-02-01,25,"New Mexico","NM",35,"2006","02",24,42,50,74,31
"5007","US-NM",2006-03-01,40,"New Mexico","NM",35,"2006","03",29,45,29,33,27
"5008","US-NM",2006-04-01,23,"New Mexico","NM",35,"2006","04",7,71,46,34,0
"5009","US-NM",2006-05-01,25,"New Mexico","NM",35,"2006","05",22,16,47,44,0
"5010","US-NM",2006-06-01,34,"New Mexico","NM",35,"2006","06",15,49,32,70,29
"5011","US-NM",2006-07-01,27,"New Mexico","NM",35,"2006","07",37,63,63,49,29
"5012","US-NM",2006-08-01,28,"New Mexico","NM",35,"2006","08",27,21,14,35,26
"5013","US-NM",2006-09-01,33,"New Mexico","NM",35,"2006","09",27,42,0,57,0
"5014","US-NM",2006-10-01,25,"New Mexico","NM",35,"2006","10",24,90,13,88,23
"5015","US-NM",2006-11-01,32,"New Mexico","NM",35,"2006","11",24,51,37,91,0
"5016","US-NM",2006-12-01,75,"New Mexico","NM",35,"2006","12",74,39,13,32,23
"5017","US-NM",2007-01-01,72,"New Mexico","NM",35,"2007","01",43,56,66,45,41
"5018","US-NM",2007-02-01,38,"New Mexico","NM",35,"2007","02",33,41,46,47,21
"5019","US-NM",2007-03-01,38,"New Mexico","NM",35,"2007","03",31,44,32,71,0
"5020","US-NM",2007-04-01,41,"New Mexico","NM",35,"2007","04",62,43,63,67,39
"5021","US-NM",2007-05-01,38,"New Mexico","NM",35,"2007","05",19,30,40,25,18
"5022","US-NM",2007-06-01,32,"New Mexico","NM",35,"2007","06",10,44,32,41,0
"5023","US-NM",2007-07-01,32,"New Mexico","NM",35,"2007","07",25,47,41,48,0
"5024","US-NM",2007-08-01,30,"New Mexico","NM",35,"2007","08",19,45,48,56,0
"5025","US-NM",2007-09-01,27,"New Mexico","NM",35,"2007","09",14,30,40,44,18
"5026","US-NM",2007-10-01,36,"New Mexico","NM",35,"2007","10",39,28,9,60,16
"5027","US-NM",2007-11-01,34,"New Mexico","NM",35,"2007","11",31,37,37,58,0
"5028","US-NM",2007-12-01,51,"New Mexico","NM",35,"2007","12",51,34,19,58,53
"5029","US-NM",2008-01-01,60,"New Mexico","NM",35,"2008","01",30,54,71,47,16
"5030","US-NM",2008-02-01,42,"New Mexico","NM",35,"2008","02",44,19,27,34,50
"5031","US-NM",2008-03-01,35,"New Mexico","NM",35,"2008","03",30,18,9,34,16
"5032","US-NM",2008-04-01,25,"New Mexico","NM",35,"2008","04",16,47,17,43,16
"5033","US-NM",2008-05-01,45,"New Mexico","NM",35,"2008","05",34,45,62,45,16
"5034","US-NM",2008-06-01,43,"New Mexico","NM",35,"2008","06",9,29,29,80,0
"5035","US-NM",2008-07-01,34,"New Mexico","NM",35,"2008","07",39,27,27,62,16
"5036","US-NM",2008-08-01,35,"New Mexico","NM",35,"2008","08",17,23,44,53,0
"5037","US-NM",2008-09-01,28,"New Mexico","NM",35,"2008","09",48,21,73,83,15
"5038","US-NM",2008-10-01,35,"New Mexico","NM",35,"2008","10",66,50,23,50,28
"5039","US-NM",2008-11-01,30,"New Mexico","NM",35,"2008","11",49,43,60,72,16
"5040","US-NM",2008-12-01,74,"New Mexico","NM",35,"2008","12",76,25,100,50,31
"5041","US-NM",2009-01-01,30,"New Mexico","NM",35,"2009","01",52,55,15,68,14
"5042","US-NM",2009-02-01,36,"New Mexico","NM",35,"2009","02",36,47,66,58,15
"5043","US-NM",2009-03-01,38,"New Mexico","NM",35,"2009","03",52,47,8,82,0
"5044","US-NM",2009-04-01,33,"New Mexico","NM",35,"2009","04",41,43,31,68,29
"5045","US-NM",2009-05-01,30,"New Mexico","NM",35,"2009","05",20,25,32,77,15
"5046","US-NM",2009-06-01,27,"New Mexico","NM",35,"2009","06",24,34,59,61,15
"5047","US-NM",2009-07-01,30,"New Mexico","NM",35,"2009","07",24,29,24,64,15
"5048","US-NM",2009-08-01,28,"New Mexico","NM",35,"2009","08",27,49,0,53,0
"5049","US-NM",2009-09-01,28,"New Mexico","NM",35,"2009","09",45,51,31,53,29
"5050","US-NM",2009-10-01,50,"New Mexico","NM",35,"2009","10",85,45,22,46,0
"5051","US-NM",2009-11-01,29,"New Mexico","NM",35,"2009","11",41,39,23,58,28
"5052","US-NM",2009-12-01,67,"New Mexico","NM",35,"2009","12",79,44,61,59,0
"5053","US-NM",2010-01-01,45,"New Mexico","NM",35,"2010","01",70,48,81,57,54
"5054","US-NM",2010-02-01,45,"New Mexico","NM",35,"2010","02",95,27,45,52,55
"5055","US-NM",2010-03-01,47,"New Mexico","NM",35,"2010","03",40,52,27,69,50
"5056","US-NM",2010-04-01,42,"New Mexico","NM",35,"2010","04",76,25,21,68,26
"5057","US-NM",2010-05-01,34,"New Mexico","NM",35,"2010","05",79,41,32,69,15
"5058","US-NM",2010-06-01,35,"New Mexico","NM",35,"2010","06",20,60,77,58,0
"5059","US-NM",2010-07-01,47,"New Mexico","NM",35,"2010","07",32,33,41,70,60
"5060","US-NM",2010-08-01,34,"New Mexico","NM",35,"2010","08",19,45,48,48,44
"5061","US-NM",2010-09-01,26,"New Mexico","NM",35,"2010","09",33,43,38,53,14
"5062","US-NM",2010-10-01,36,"New Mexico","NM",35,"2010","10",35,56,51,39,13
"5063","US-NM",2010-11-01,35,"New Mexico","NM",35,"2010","11",53,49,15,67,40
"5064","US-NM",2010-12-01,64,"New Mexico","NM",35,"2010","12",100,51,46,75,0
"5065","US-NM",2011-01-01,47,"New Mexico","NM",35,"2011","01",40,57,60,56,24
"5066","US-NM",2011-02-01,84,"New Mexico","NM",35,"2011","02",87,64,89,61,31
"5067","US-NM",2011-03-01,37,"New Mexico","NM",35,"2011","03",43,37,31,56,17
"5068","US-NM",2011-04-01,46,"New Mexico","NM",35,"2011","04",31,42,22,62,35
"5069","US-NM",2011-05-01,49,"New Mexico","NM",35,"2011","05",46,35,29,57,6
"5070","US-NM",2011-06-01,34,"New Mexico","NM",35,"2011","06",45,33,27,50,37
"5071","US-NM",2011-07-01,37,"New Mexico","NM",35,"2011","07",29,38,20,67,18
"5072","US-NM",2011-08-01,35,"New Mexico","NM",35,"2011","08",29,51,38,63,46
"5073","US-NM",2011-09-01,34,"New Mexico","NM",35,"2011","09",30,54,53,71,52
"5074","US-NM",2011-10-01,42,"New Mexico","NM",35,"2011","10",49,37,43,63,53
"5075","US-NM",2011-11-01,36,"New Mexico","NM",35,"2011","11",42,56,30,67,39
"5076","US-NM",2011-12-01,100,"New Mexico","NM",35,"2011","12",91,52,90,58,32
"5077","US-NM",2012-01-01,41,"New Mexico","NM",35,"2012","01",43,59,52,69,41
"5078","US-NM",2012-02-01,45,"New Mexico","NM",35,"2012","02",41,49,22,64,20
"5079","US-NM",2012-03-01,53,"New Mexico","NM",35,"2012","03",58,42,43,57,49
"5080","US-NM",2012-04-01,43,"New Mexico","NM",35,"2012","04",36,40,27,62,20
"5081","US-NM",2012-05-01,34,"New Mexico","NM",35,"2012","05",36,44,21,72,34
"5082","US-NM",2012-06-01,30,"New Mexico","NM",35,"2012","06",33,37,39,72,41
"5083","US-NM",2012-07-01,32,"New Mexico","NM",35,"2012","07",22,47,35,77,25
"5084","US-NM",2012-08-01,28,"New Mexico","NM",35,"2012","08",29,42,39,75,43
"5085","US-NM",2012-09-01,32,"New Mexico","NM",35,"2012","09",33,46,39,75,24
"5086","US-NM",2012-10-01,42,"New Mexico","NM",35,"2012","10",52,41,48,56,26
"5087","US-NM",2012-11-01,36,"New Mexico","NM",35,"2012","11",50,61,20,73,31
"5088","US-NM",2012-12-01,62,"New Mexico","NM",35,"2012","12",60,59,87,77,36
"5089","US-NM",2013-01-01,54,"New Mexico","NM",35,"2013","01",47,67,62,80,36
"5090","US-NM",2013-02-01,54,"New Mexico","NM",35,"2013","02",56,43,54,65,35
"5091","US-NM",2013-03-01,51,"New Mexico","NM",35,"2013","03",53,37,50,69,40
"5092","US-NM",2013-04-01,50,"New Mexico","NM",35,"2013","04",50,49,43,69,24
"5093","US-NM",2013-05-01,47,"New Mexico","NM",35,"2013","05",45,50,40,57,29
"5094","US-NM",2013-06-01,42,"New Mexico","NM",35,"2013","06",32,64,42,84,30
"5095","US-NM",2013-07-01,47,"New Mexico","NM",35,"2013","07",41,35,56,77,41
"5096","US-NM",2013-08-01,36,"New Mexico","NM",35,"2013","08",27,29,32,64,28
"5097","US-NM",2013-09-01,47,"New Mexico","NM",35,"2013","09",35,43,49,59,39
"5098","US-NM",2013-10-01,43,"New Mexico","NM",35,"2013","10",40,46,39,70,47
"5099","US-NM",2013-11-01,61,"New Mexico","NM",35,"2013","11",46,57,55,67,26
"5100","US-NM",2013-12-01,65,"New Mexico","NM",35,"2013","12",51,54,49,68,34
"5101","US-NM",2014-01-01,50,"New Mexico","NM",35,"2014","01",62,57,30,76,42
"5102","US-NM",2014-02-01,60,"New Mexico","NM",35,"2014","02",53,47,47,72,39
"5103","US-NM",2014-03-01,52,"New Mexico","NM",35,"2014","03",41,43,61,66,51
"5104","US-NM",2014-04-01,52,"New Mexico","NM",35,"2014","04",45,48,44,62,37
"5105","US-NM",2014-05-01,55,"New Mexico","NM",35,"2014","05",38,33,30,82,27
"5106","US-NM",2014-06-01,40,"New Mexico","NM",35,"2014","06",31,48,35,100,46
"5107","US-NM",2014-07-01,48,"New Mexico","NM",35,"2014","07",38,55,37,76,56
"5108","US-NM",2014-08-01,42,"New Mexico","NM",35,"2014","08",24,40,53,76,38
"5109","US-NM",2014-09-01,51,"New Mexico","NM",35,"2014","09",49,37,48,77,36
"5110","US-NM",2014-10-01,39,"New Mexico","NM",35,"2014","10",35,59,30,71,55
"5111","US-NM",2014-11-01,56,"New Mexico","NM",35,"2014","11",46,66,48,60,68
"5112","US-NM",2014-12-01,64,"New Mexico","NM",35,"2014","12",55,51,35,67,38
"5113","US-NM",2015-01-01,81,"New Mexico","NM",35,"2015","01",59,70,39,83,48
"5114","US-NM",2015-02-01,77,"New Mexico","NM",35,"2015","02",58,57,39,82,50
"5115","US-NM",2015-03-01,53,"New Mexico","NM",35,"2015","03",47,39,45,76,31
"5116","US-NM",2015-04-01,51,"New Mexico","NM",35,"2015","04",44,52,21,73,40
"5117","US-NM",2015-05-01,65,"New Mexico","NM",35,"2015","05",52,42,47,78,61
"5118","US-NM",2015-06-01,55,"New Mexico","NM",35,"2015","06",51,45,38,85,56
"5119","US-NM",2015-07-01,55,"New Mexico","NM",35,"2015","07",36,43,20,98,46
"5120","US-NM",2015-08-01,41,"New Mexico","NM",35,"2015","08",29,53,30,68,40
"5121","US-NM",2015-09-01,37,"New Mexico","NM",35,"2015","09",35,56,19,79,43
"5122","US-NM",2015-10-01,68,"New Mexico","NM",35,"2015","10",58,64,22,66,37
"5123","US-NM",2015-11-01,70,"New Mexico","NM",35,"2015","11",70,87,33,73,27
"5124","US-NM",2015-12-01,94,"New Mexico","NM",35,"2015","12",89,78,52,78,31
"5125","US-NM",2016-01-01,69,"New Mexico","NM",35,"2016","01",68,49,29,85,35
"5126","US-NM",2016-02-01,54,"New Mexico","NM",35,"2016","02",40,61,24,77,33
"5127","US-NM",2016-03-01,52,"New Mexico","NM",35,"2016","03",46,52,20,76,28
"5128","US-NM",2016-04-01,64,"New Mexico","NM",35,"2016","04",61,53,24,85,52
"5129","US-NM",2016-05-01,59,"New Mexico","NM",35,"2016","05",47,54,29,87,33
"5130","US-NM",2016-06-01,52,"New Mexico","NM",35,"2016","06",32,74,22,90,49
"5131","US-NM",2016-07-01,47,"New Mexico","NM",35,"2016","07",33,69,20,97,40
"5132","US-NM",2016-08-01,51,"New Mexico","NM",35,"2016","08",42,53,15,77,48
"5133","US-NM",2016-09-01,55,"New Mexico","NM",35,"2016","09",41,54,14,81,53
"5134","US-NM",2016-10-01,48,"New Mexico","NM",35,"2016","10",48,52,16,80,30
"5135","US-NM",2016-11-01,63,"New Mexico","NM",35,"2016","11",64,79,19,86,52
"5136","US-NM",2016-12-01,88,"New Mexico","NM",35,"2016","12",70,84,35,82,28
"5137","US-NM",2017-01-01,90,"New Mexico","NM",35,"2017","01",89,67,34,84,52
"5138","US-NM",2017-02-01,66,"New Mexico","NM",35,"2017","02",50,55,20,85,35
"5139","US-NM",2017-03-01,63,"New Mexico","NM",35,"2017","03",49,67,26,70,51
"5140","US-NM",2017-04-01,70,"New Mexico","NM",35,"2017","04",48,73,19,79,48
"5141","US-NM",2017-05-01,65,"New Mexico","NM",35,"2017","05",44,61,23,89,44
"5142","US-NM",2017-06-01,64,"New Mexico","NM",35,"2017","06",43,100,26,89,38
"5143","US-NM",2017-07-01,59,"New Mexico","NM",35,"2017","07",37,59,22,100,46
"5144","US-NM",2017-08-01,61,"New Mexico","NM",35,"2017","08",34,50,47,89,57
"5145","US-NM",2017-09-01,59,"New Mexico","NM",35,"2017","09",31,65,58,94,48
"5146","US-NM",2017-10-01,64,"New Mexico","NM",35,"2017","10",51,70,25,80,34
"5147","US-NM",2017-11-01,54,"New Mexico","NM",35,"2017","11",39,69,19,83,82
"5148","US-NM",2017-12-01,70,"New Mexico","NM",35,"2017","12",57,84,18,92,56
"5149","US-NV",2005-01-01,38,"Nevada","NV",32,"2005","01",13,42,100,47,0
"5150","US-NV",2005-02-01,21,"Nevada","NV",32,"2005","02",13,22,26,49,55
"5151","US-NV",2005-03-01,34,"Nevada","NV",32,"2005","03",22,27,22,29,0
"5152","US-NV",2005-04-01,36,"Nevada","NV",32,"2005","04",12,30,0,58,0
"5153","US-NV",2005-05-01,24,"Nevada","NV",32,"2005","05",0,53,21,40,0
"5154","US-NV",2005-06-01,28,"Nevada","NV",32,"2005","06",11,9,22,59,0
"5155","US-NV",2005-07-01,28,"Nevada","NV",32,"2005","07",0,34,40,55,0
"5156","US-NV",2005-08-01,28,"Nevada","NV",32,"2005","08",0,65,20,74,41
"5157","US-NV",2005-09-01,26,"Nevada","NV",32,"2005","09",0,31,37,80,78
"5158","US-NV",2005-10-01,30,"Nevada","NV",32,"2005","10",45,36,35,47,37
"5159","US-NV",2005-11-01,27,"Nevada","NV",32,"2005","11",27,29,17,33,0
"5160","US-NV",2005-12-01,41,"Nevada","NV",32,"2005","12",8,33,0,100,0
"5161","US-NV",2006-01-01,26,"Nevada","NV",32,"2006","01",7,12,43,43,61
"5162","US-NV",2006-02-01,32,"Nevada","NV",32,"2006","02",15,38,30,65,0
"5163","US-NV",2006-03-01,47,"Nevada","NV",32,"2006","03",39,37,64,45,0
"5164","US-NV",2006-04-01,44,"Nevada","NV",32,"2006","04",55,28,53,58,0
"5165","US-NV",2006-05-01,32,"Nevada","NV",32,"2006","05",6,42,0,65,26
"5166","US-NV",2006-06-01,35,"Nevada","NV",32,"2006","06",13,21,38,38,54
"5167","US-NV",2006-07-01,32,"Nevada","NV",32,"2006","07",31,55,12,56,0
"5168","US-NV",2006-08-01,22,"Nevada","NV",32,"2006","08",17,24,23,59,24
"5169","US-NV",2006-09-01,23,"Nevada","NV",32,"2006","09",29,33,11,25,0
"5170","US-NV",2006-10-01,28,"Nevada","NV",32,"2006","10",43,0,63,60,22
"5171","US-NV",2006-11-01,39,"Nevada","NV",32,"2006","11",32,9,10,54,44
"5172","US-NV",2006-12-01,42,"Nevada","NV",32,"2006","12",52,30,10,39,43
"5173","US-NV",2007-01-01,39,"Nevada","NV",32,"2007","01",46,11,54,47,38
"5174","US-NV",2007-02-01,48,"Nevada","NV",32,"2007","02",24,19,37,63,39
"5175","US-NV",2007-03-01,40,"Nevada","NV",32,"2007","03",25,28,17,47,18
"5176","US-NV",2007-04-01,49,"Nevada","NV",32,"2007","04",39,21,34,69,18
"5177","US-NV",2007-05-01,26,"Nevada","NV",32,"2007","05",8,31,15,52,31
"5178","US-NV",2007-06-01,28,"Nevada","NV",32,"2007","06",28,33,16,45,0
"5179","US-NV",2007-07-01,39,"Nevada","NV",32,"2007","07",36,65,31,61,16
"5180","US-NV",2007-08-01,33,"Nevada","NV",32,"2007","08",26,25,44,64,16
"5181","US-NV",2007-09-01,41,"Nevada","NV",32,"2007","09",27,22,23,68,0
"5182","US-NV",2007-10-01,30,"Nevada","NV",32,"2007","10",33,47,21,36,15
"5183","US-NV",2007-11-01,35,"Nevada","NV",32,"2007","11",15,41,7,66,15
"5184","US-NV",2007-12-01,51,"Nevada","NV",32,"2007","12",29,42,29,61,15
"5185","US-NV",2008-01-01,59,"Nevada","NV",32,"2008","01",66,32,39,56,14
"5186","US-NV",2008-02-01,44,"Nevada","NV",32,"2008","02",35,20,27,68,29
"5187","US-NV",2008-03-01,39,"Nevada","NV",32,"2008","03",39,34,32,47,13
"5188","US-NV",2008-04-01,32,"Nevada","NV",32,"2008","04",31,17,42,55,13
"5189","US-NV",2008-05-01,40,"Nevada","NV",32,"2008","05",57,34,18,64,37
"5190","US-NV",2008-06-01,34,"Nevada","NV",32,"2008","06",41,38,0,47,0
"5191","US-NV",2008-07-01,35,"Nevada","NV",32,"2008","07",42,19,29,60,37
"5192","US-NV",2008-08-01,34,"Nevada","NV",32,"2008","08",39,17,41,43,37
"5193","US-NV",2008-09-01,31,"Nevada","NV",32,"2008","09",61,23,34,68,0
"5194","US-NV",2008-10-01,33,"Nevada","NV",32,"2008","10",61,32,42,61,11
"5195","US-NV",2008-11-01,31,"Nevada","NV",32,"2008","11",29,26,23,49,48
"5196","US-NV",2008-12-01,55,"Nevada","NV",32,"2008","12",64,29,70,46,46
"5197","US-NV",2009-01-01,37,"Nevada","NV",32,"2009","01",41,38,30,67,53
"5198","US-NV",2009-02-01,42,"Nevada","NV",32,"2009","02",30,33,26,68,22
"5199","US-NV",2009-03-01,35,"Nevada","NV",32,"2009","03",46,34,48,80,20
"5200","US-NV",2009-04-01,42,"Nevada","NV",32,"2009","04",63,20,39,79,10
"5201","US-NV",2009-05-01,30,"Nevada","NV",32,"2009","05",27,28,19,58,51
"5202","US-NV",2009-06-01,34,"Nevada","NV",32,"2009","06",58,33,39,51,31
"5203","US-NV",2009-07-01,32,"Nevada","NV",32,"2009","07",41,37,9,67,10
"5204","US-NV",2009-08-01,32,"Nevada","NV",32,"2009","08",53,28,5,64,70
"5205","US-NV",2009-09-01,28,"Nevada","NV",32,"2009","09",52,27,9,79,39
"5206","US-NV",2009-10-01,42,"Nevada","NV",32,"2009","10",100,30,0,78,48
"5207","US-NV",2009-11-01,42,"Nevada","NV",32,"2009","11",75,35,9,66,40
"5208","US-NV",2009-12-01,62,"Nevada","NV",32,"2009","12",90,30,45,71,38
"5209","US-NV",2010-01-01,45,"Nevada","NV",32,"2010","01",79,45,39,73,54
"5210","US-NV",2010-02-01,48,"Nevada","NV",32,"2010","02",85,37,36,67,0
"5211","US-NV",2010-03-01,45,"Nevada","NV",32,"2010","03",85,33,28,75,26
"5212","US-NV",2010-04-01,46,"Nevada","NV",32,"2010","04",85,35,29,68,70
"5213","US-NV",2010-05-01,50,"Nevada","NV",32,"2010","05",65,38,26,72,18
"5214","US-NV",2010-06-01,38,"Nevada","NV",32,"2010","06",52,29,51,70,49
"5215","US-NV",2010-07-01,36,"Nevada","NV",32,"2010","07",31,41,17,56,9
"5216","US-NV",2010-08-01,31,"Nevada","NV",32,"2010","08",53,24,13,64,44
"5217","US-NV",2010-09-01,38,"Nevada","NV",32,"2010","09",64,46,45,62,26
"5218","US-NV",2010-10-01,52,"Nevada","NV",32,"2010","10",61,30,28,61,42
"5219","US-NV",2010-11-01,52,"Nevada","NV",32,"2010","11",57,43,32,72,25
"5220","US-NV",2010-12-01,66,"Nevada","NV",32,"2010","12",97,31,43,73,67
"5221","US-NV",2011-01-01,47,"Nevada","NV",32,"2011","01",52,52,28,62,60
"5222","US-NV",2011-02-01,60,"Nevada","NV",32,"2011","02",93,40,40,62,74
"5223","US-NV",2011-03-01,57,"Nevada","NV",32,"2011","03",73,32,62,54,58
"5224","US-NV",2011-04-01,57,"Nevada","NV",32,"2011","04",73,28,31,61,44
"5225","US-NV",2011-05-01,56,"Nevada","NV",32,"2011","05",79,43,40,72,21
"5226","US-NV",2011-06-01,42,"Nevada","NV",32,"2011","06",37,43,34,61,44
"5227","US-NV",2011-07-01,39,"Nevada","NV",32,"2011","07",44,44,29,65,44
"5228","US-NV",2011-08-01,31,"Nevada","NV",32,"2011","08",34,36,36,70,35
"5229","US-NV",2011-09-01,38,"Nevada","NV",32,"2011","09",54,43,27,75,31
